id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len,,
7202238,,http://bisnisbandung.com/sup-ayma-bening/,http://bisnisbandung.com/sup-ayma-bening/,Sup Ayam Bening,Sup Ayam Bening,0,15,15,1076,1253,177,,
7202338,,http://bisnisbandung.com/gelar-pendidikan-riset-yayasan-cinta-anak-bangsa/,http://bisnisbandung.com/gelar-pendidikan-riset-yayasan-cinta-anak-bangsa/,Gelar Pendidikan Riset Yayasan Cinta Anak Bangsa,Gelar Pendidikan Riset Yayasan Cinta Anak Bangsa,0,48,48,0,2191,2191,,
7202348,,http://bisnisbandung.com/ponsel-layar-lipat-kian-dekat/,http://bisnisbandung.com/ponsel-layar-lipat-kian-dekat/,Ponsel Layar Lipat Kian Dekat,Ponsel Layar Lipat Kian Dekat,0,29,29,0,1131,1131,,
7202360,,http://bisnisbandung.com/merawat-suspensi-mobil/,http://bisnisbandung.com/merawat-suspensi-mobil/,Merawat Suspensi Mobil,Merawat Suspensi Mobil,0,22,22,593,881,288,,
7202464,,http://wartakesehatan.com/63155/gorengan-bisa-picu-batuk-dan-radang-tenggorokan,http://wartakesehatan.com/63155/gorengan-bisa-picu-batuk-dan-radang-tenggorokan,Gorengan Bisa Picu Batuk dan Radang Tenggorokan,Gorengan Bisa Picu Batuk dan Radang Tenggorokan,0,47,47,0,1151,1151,,
7217307,,http://biz.kompas.com/read/2016/06/21/080000628/Perhatikan.Hal-hal.Penting.Ini.Saat.Survei.Rumah.,http://biz.kompas.com/read/2016/06/21/080000628/perhatikan.hal-hal.penting.ini.saat.survei.rumah.,Perhatikan Hal-hal Penting Ini Saat Survei Rumah!,Perhatikan Hal-hal Penting Ini Saat Survei Rumah!,0,49,49,3701,4099,398,,
7249716,,http://mediaindonesia.com/news/read/52593/presiden-minta-tradisi-medali-dijaga/2016-06-23,http://www.mediaindonesia.com/news/read/52593/presiden-minta-tradisi-medali-dijaga/2016-06-23,Presiden Minta Tradisi Medali Dijaga,Presiden Minta Tradisi Medali Dijaga,0,36,36,25,1830,1805,,
7250307,,http://mediaindonesia.com/news/read/52540/sandal-buatan-its-beraplikasi-android/2016-06-23,http://www.mediaindonesia.com/news/read/52540/sandal-buatan-its-beraplikasi-android/2016-06-23,Sandal Buatan ITS Beraplikasi Android,Sandal Buatan ITS Beraplikasi Android,0,37,37,51,947,896,,
7271825,,http://rockingmama.id/post/begini-cara-tepat-menyimpan-kue-kue-lebaran-supaya-lebih-tahan-lama,http://rockingmama.id/post/begini-cara-tepat-menyimpan-kue-kue-lebaran-supaya-lebih-tahan-lama,Begini Cara Tepat Menyimpan Kue-Kue Lebaran Supaya Lebih Tahan Lama,Begini Cara Tepat Menyimpan Kue-Kue Lebaran Supaya Lebih Tahan Lama,0,67,67,476,3087,3037,,
7272029,,http://ributrukun.com/post/persahabatan-bagai-kepompong-berlubang-saya-jadi-belajar-5-tips-berikut,http://ributrukun.com/post/persahabatan-bagai-kepompong-berlubang-saya-jadi-belajar-5-tips-berikut,5 Pelajaran Berharga tentang Manusia dan Relasi dari Sebuah Persahabatan yang Retak,5 Pelajaran Berharga Tentang Manusia Dan Relasi Dari Sebuah Persahabatan Yang Retak | Redefining Relationships,31,83,110,296,6908,6716,,
7272294,,http://bola.media/post/alvaro-morata-kembali-ke-madrid,http://bola.media/post/alvaro-morata-kembali-ke-madrid,Alvaro Morata Kembali ke Madrid,Alvaro Morata Kembali Ke Madrid | Informatif dan Menghibur,28,31,58,0,2021,2021,,
7283992,,http://rula.co.id/post/mau-tampil-flawless-saat-lebaran-intip-tutorial-cantik-ala-beauty,http://rula.co.id/post/mau-tampil-flawless-saat-lebaran-intip-tutorial-cantik-ala-beauty,Mau Tampil Flawless Saat Lebaran? Intip Tutorial Cantik Ala Beauty Blogger Bunga Nirwana,Mau Tampil Flawless Saat Lebaran? Intip Tutorial Cantik Ala Beauty Blogger Bunga Nirwana,0,88,88,0,3361,3361,,
7448568,,https://www.shopback.co.id/blog/post/15-poin-yang-membuktikan-kalau-jepang-memang-negeri-yang-aneh,https://www.shopback.co.id/blog/post/15-poin-yang-membuktikan-kalau-jepang-memang-negeri-yang-aneh,15 Poin yang Membuktikan Kalau Jepang Memang Negeri yang Aneh,15 Poin yang Membuktikan Kalau Jepang Memang Negeri yang Aneh,0,61,61,958,7077,6119,,
7437375,,https://www.shopback.co.id/blog/post/ketahui-hal-hal-yang-akan-anda-alami-saat-jadi-vegetarian,https://www.shopback.co.id/blog/post/ketahui-hal-hal-yang-akan-anda-alami-saat-jadi-vegetarian,Ketahui Hal-hal Yang Akan Anda Alami Saat Jadi Vegetarian,Ketahui Hal-hal Yang Akan Anda Alami Saat Jadi Vegetarian,0,57,57,388,3706,3318,,
7418306,,https://www.shopback.co.id/blog/post/kumpulan-meme-ala-shopbackers-yang-bisa-buat-anda-cengengesan,https://www.shopback.co.id/blog/post/kumpulan-meme-ala-shopbackers-yang-bisa-buat-anda-cengengesan,Kumpulan Meme ala ShopBackers yang Bisa Buat Anda Cengengesan,Kumpulan Meme ala ShopBackers yang Bisa Buat Anda Cengengesan,0,61,61,858,1591,733,,
7530404,,https://www.shopback.co.id/blog/post/masa-depan-adalah-sekarang-robot-robot-sudah-hadir-menemani-kita,https://www.shopback.co.id/blog/post/masa-depan-adalah-sekarang-robot-robot-sudah-hadir-menemani-kita,Masa Depan Adalah Sekarang: Robot-robot Sudah Hadir Menemani Kita,Masa Depan Adalah Sekarang: Robot-robot Sudah Hadir Menemani Kita,0,65,65,289,4290,4001,,
7423545,,https://www.shopback.co.id/blog/post/aliexpress-bisa-bikin-anda-jadi-pokemon-trainer-seperti-ash-ketchum,https://www.shopback.co.id/blog/post/aliexpress-bisa-bikin-anda-jadi-pokemon-trainer-seperti-ash-ketchum,AliExpress Bisa Bikin Anda Jadi Pokémon Trainer Seperti Ash Ketchum,AliExpress Bisa Bikin Anda Jadi Pokémon Trainer Seperti Ash Ketchum,0,67,67,324,3403,3079,,
7443487,,http://family.seruu.com/read/2016/07/13/286034/bagaimana-cara-mengatasi-lemak-di-perut,,Bagaimana cara mengatasi lemak di perut?,Bagaimana cara mengatasi lemak di perut?,0,40,40,687,6153,5466,,
7434561,,http://sport.seruu.com/read/2016/07/11/285928/euro-2016-portugal-raih-gelar-juara-tumbangkan-prancis-1-0,,"Euro 2016, Portugal Raih Gelar Juara, Tumbangkan Prancis 1-0","Euro 2016, Portugal Raih Gelar Juara, Tumbangkan Prancis 1-0",0,60,60,67,1085,1018,,
7439225,,http://boardgame.id/power-grid-versi-card-game/,http://boardgame.id/power-grid-versi-card-game/,Power Grid Akan Segera Memiliki Versi Card Game,Power Grid Akan Segera Memiliki Versi Card Game,0,47,47,123,1674,1551,,
8429809,,http://boardgame.id/family-guy-stewies-sexy-party-game/,http://boardgame.id/family-guy-stewies-sexy-party-game/,Kartun Family Guy Segera Bisa Dimainkan Dalam Stewie’s Sexy Party Game,Kartun Family Guy Bisa Dimainkan Dalam Stewie’s Sexy Party Game,7,70,63,0,1680,1680,,
7483018,,http://www.harianindo.com/2016/07/15/120817/astaga-isis-hukum-pilot-syria-dengan-cara-yang-mengerikan/,http://www.harianindo.com/2016/07/15/120817/astaga-isis-hukum-pilot-syria-dengan-cara-yang-mengerikan/,"Astaga, ISIS Hukum Pilot Syria Dengan Cara Yang Mengerikan","Astaga, ISIS Hukum Pilot Syria Dengan Cara Yang Mengerikan",0,58,58,0,1044,1044,,
7468494,,http://www.harianindo.com/2016/07/14/120617/pria-ini-diringkus-petugas-karena-kepergok-tawarkan-psk-dolly/,http://www.harianindo.com/2016/07/14/120617/pria-ini-diringkus-petugas-karena-kepergok-tawarkan-psk-dolly/,Pria Ini Diringkus Petugas Karena Kepergok Tawarkan PSK Dolly,Pria Ini Diringkus Petugas Karena Kepergok Tawarkan PSK Dolly,0,61,61,0,1955,1955,,
7465389,,http://www.harianindo.com/2016/07/11/120046/pertamina-akan-luncurkan-bbm-baru-bernama-pertamax-turbo/,http://www.harianindo.com/2016/07/11/120046/pertamina-akan-luncurkan-bbm-baru-bernama-pertamax-turbo/,Pertamina Akan Luncurkan BBM Baru Bernama Pertamax Turbo,Pertamina Akan Luncurkan BBM Baru Bernama Pertamax Turbo,0,56,56,0,1412,1412,,
7465415,,http://www.harianindo.com/2016/07/14/120484/juventus-layangkan-tawaran-lebih-dari-50-juta-euro-untuk-icardi/,http://www.harianindo.com/2016/07/14/120484/juventus-layangkan-tawaran-lebih-dari-50-juta-euro-untuk-icardi/,Juventus Layangkan Tawaran Lebih Dari 50 Juta Euro Untuk Icardi,Juventus Layangkan Tawaran Lebih Dari 50 Juta Euro Untuk Icardi,0,63,63,0,1214,1214,,
7465480,,http://www.harianindo.com/2016/07/13/120396/berita-motogp-marquez-bidik-podium-sirkuit-sachsenring/,http://www.harianindo.com/2016/07/13/120396/berita-motogp-marquez-bidik-podium-sirkuit-sachsenring/,Berita MotoGP : Marquez Bidik Podium Sirkuit Sachsenring,Berita MotoGP : Marquez Bidik Podium Sirkuit Sachsenring,0,56,56,0,1262,1262,,
7503773,,http://www.harianindo.com/2016/07/17/121113/pembalap-motogp-andrea-iannone-pacari-model-cantik-asal-argentina/,http://www.harianindo.com/2016/07/17/121113/pembalap-motogp-andrea-iannone-pacari-model-cantik-asal-argentina/,Pembalap MotoGP Andrea Iannone Pacari Model Cantik Asal Argentina,Pembalap MotoGP Andrea Iannone Pacari Model Cantik Asal Argentina,0,65,65,0,950,950,,
7465564,,http://www.harianindo.com/2016/07/10/119801/song-joong-ki-menjadi-artis-korea-yang-paling-banyak-dicari-sepanjang-2016/,http://www.harianindo.com/2016/07/10/119801/song-joong-ki-menjadi-artis-korea-yang-paling-banyak-dicari-sepanjang-2016/,Song Joong Ki Menjadi Artis Korea Yang Paling Banyak Dicari Sepanjang 2016,Song Joong Ki Menjadi Artis Korea Yang Paling Banyak Dicari Sepanjang 2016,0,74,74,0,966,966,,
7465582,,http://www.harianindo.com/2016/07/13/120307/game-pokemon-go-ternyata-bisa-datangkan-rejeki-untuk-pemainnya/,http://www.harianindo.com/2016/07/13/120307/game-pokemon-go-ternyata-bisa-datangkan-rejeki-untuk-pemainnya/,Game Pokemon Go Ternyata Bisa Datangkan Rejeki Untuk Pemainnya,Game Pokemon Go Ternyata Bisa Datangkan Rejeki Untuk Pemainnya,0,62,62,0,1141,1141,,
7465621,,http://www.harianindo.com/2016/07/08/119589/harga-motor-bmw-g310r-dibandrol-rp-75-jutaan/,http://www.harianindo.com/2016/07/08/119589/harga-motor-bmw-g310r-dibandrol-rp-75-jutaan/,Harga Motor BMW G310R Dibandrol Rp 75 Jutaan,Harga Motor BMW G310R Dibandrol Rp 75 Jutaan,0,44,44,0,1393,1393,,
7465626,,http://www.harianindo.com/2016/07/14/120578/inilah-manfaat-rutin-meminum-air-putih/,http://www.harianindo.com/2016/07/14/120578/inilah-manfaat-rutin-meminum-air-putih/,Inilah Manfaat Rutin Meminum Air Putih,Inilah Manfaat Rutin Meminum Air Putih,0,38,38,0,1069,1069,,
7465647,,http://www.harianindo.com/2016/07/11/119956/pantai-sawarna-ramai-dikunjungi-saat-libur-lebaran/,http://www.harianindo.com/2016/07/11/119956/pantai-sawarna-ramai-dikunjungi-saat-libur-lebaran/,Pantai Sawarna Ramai Dikunjungi saat Libur Lebaran,Pantai Sawarna Ramai Dikunjungi saat Libur Lebaran,0,50,50,0,993,993,,
7465664,,http://www.harianindo.com/2016/07/06/119436/resep-bandeng-bakar-sambal-madu-makanan-pas-untuk-keluarga/,http://www.harianindo.com/2016/07/06/119436/resep-bandeng-bakar-sambal-madu-makanan-pas-untuk-keluarga/,"Resep Bandeng Bakar Sambal Madu, Makanan Pas untuk Keluarga","Resep Bandeng Bakar Sambal Madu, Makanan Pas untuk Keluarga",0,59,59,0,1767,1767,,
7465714,,http://www.harianindo.com/2016/07/12/120218/wow-gaun-ini-terbuat-dari-rambut-pubis/,http://www.harianindo.com/2016/07/12/120218/wow-gaun-ini-terbuat-dari-rambut-pubis/,"Wow, Gaun Ini Terbuat dari Rambut Pubis","Wow, Gaun Ini Terbuat dari Rambut Pubis",0,39,39,0,1664,1664,,
7476697,,http://www.dailymoslem.com/quote/memaafkanlah,http://www.dailymoslem.com/quote/memaafkanlah,Memaafkanlah,Memaafkanlah,0,12,12,665,0,665,,
7476715,,https://muslimah.or.id/8759-makna-kebengkokan-wanita-sebagaimana-tulang-rusuk.html,https://muslimah.or.id/8759-makna-kebengkokan-wanita-sebagaimana-tulang-rusuk.html,Makna Kebengkokan Wanita Sebagaimana Tulang Rusuk,Makna Kebengkokan Wanita Sebagaimana Tulang Rusuk,0,49,49,1011,4445,3434,,
8633398,,https://muslim.or.id/28717-irab-la-ilaha-illallah-dan-pengaruh-maknanya-8.html,,I‘rab Lā ilāha illallāh dan Pengaruh Maknanya (8),I‘rab Lā ilāha illallāh dan Pengaruh Maknanya (8),0,49,49,1530,2702,1172,,
7513559,,http://pengusahamuslim.com/5390-beda-jual-beli-dengan-riba.html,http://pengusahamuslim.com/5390-beda-jual-beli-dengan-riba.html,Beda Jual Beli dengan Riba,Pengusaha Muslim – Beda Jual Beli dengan Riba,19,26,45,496,4438,4160,,
7476785,,http://sangpencerah.com/2016/07/langgar-kesepakatan-muspida-banser-kembali-demo-muhammadiyah-terkait-rsip.html,http://sangpencerah.id/2016/07/langgar-kesepakatan-muspida-banser-kembali-demo-muhammadiyah-terkait-rsip.html,"Langgar Kesepakatan, SP RSIP dan Banser Kembali Demo Muhammadiyah Terkait RSIP","Langgar Kesepakatan, SP RSIP dan Banser Kembali Demo Muhammadiyah Terkait RSIP",0,78,78,39,2751,2712,,
7476800,,http://www.alislamu.com/9475/adakah-solusi-lain-bagi-wanita-hamil-dan-menyusui-untuk-menebus-puasanya-selain-qadha/,http://www.alislamu.com/9475/adakah-solusi-lain-bagi-wanita-hamil-dan-menyusui-untuk-menebus-puasanya-selain-qadha/,Adakah Solusi Lain Bagi Wanita Hamil Dan Menyusui Untuk Menebus Puasanya Selain Qadha’?,Adakah Solusi Lain Bagi Wanita Hamil Dan Menyusui Untuk Menebus Puasanya Selain Qadha'? – Alislamu,12,87,98,88,1310,1222,,
7521422,,http://intim.id/langkah-mudah-menemukan-g-spot/?utm_source=babe&utm_medium=article&utm_campaign=artikel-from-babe,http://intim.id/langkah-mudah-menemukan-g-spot/,Ini 3 Langkah Mudah Bikin Bini Anda 'Squirting',Ini 3 Langkah Mudah Bikin Bini Anda 'Squirting',0,47,47,86,2257,2171,,
7517747,,http://www.lampung7news.com/apes-lagi-parkir-ditabrak-truk/,http://www.lampung7news.com/apes-lagi-parkir-ditabrak-truk/,"APES, LAGI PARKIR DITABRAK TRUK","APES, LAGI PARKIR DITABRAK TRUK – Lampung7news.com",19,31,50,1138,1535,1310,,
7517807,,http://www.lampung7news.com/kinerja-pemprov-lampung-mendapat-predikat-b-di-tahun-2016/,http://www.lampung7news.com/kinerja-pemprov-lampung-mendapat-predikat-b-di-tahun-2016/,Kinerja Pemprov Lampung Mendapat Predikat B Di Tahun 2016,Kinerja Pemprov Lampung Mendapat Predikat B Di Tahun 2016 – Lampung7news.com,19,57,76,1663,2783,3704,,
7529542,,http://www.unpad.ac.id/2016/07/kenali-tiga-potensi-bencana-di-jatinangor/,http://www.unpad.ac.id/2016/07/kenali-tiga-potensi-bencana-di-jatinangor/,Kenali Tiga Potensi Bencana di Jatinangor,Kenali Tiga Potensi Bencana di Jatinangor,0,41,41,122,4409,4287,,
8422172,,http://www.suaramuhammadiyah.id/2016/09/19/bermuhammadiyah-harus-diawali-dengan-niat-ikhlas/,http://www.suaramuhammadiyah.id/2016/09/19/bermuhammadiyah-harus-diawali-dengan-niat-ikhlas/,Bermuhammadiyah Harus Diawali dengan Niat Ikhlas,Bermuhammadiyah Harus Diawali dengan Niat Ikhlas – Suara Muhammadiyah,21,48,69,1185,1304,2489,,
7538947,,http://www.tandapagar.com/pernah-merasakan-bosannya-saat-menunggu-4-jenis-menunggu-ini-mungkin-pernah-kamu-alami/,http://www.tandapagar.com/pernah-merasakan-bosannya-saat-menunggu-4-jenis-menunggu-ini-mungkin-pernah-kamu-alami/,Pernah Merasakan Bosannya Saat Menunggu? 4 ‘Jenis’ Menunggu Ini Mungkin Pernah Kamu Alami,Pernah Merasakan Bosannya Saat Menunggu? 4 ‘Jenis’ Menunggu Ini Mungkin Pernah Kamu Alami,0,89,89,222,2825,2603,,
7531157,,https://www.maxmanroe.com/inilah-catatan-6-nama-produk-teknologi-terburuk-yang-pernah-ada-di-dunia.html,https://www.maxmanroe.com/inilah-catatan-6-nama-produk-teknologi-terburuk-yang-pernah-ada-di-dunia.html,Inilah Catatan 6 Nama Produk Teknologi Terburuk yang Pernah Ada di Dunia,Inilah Catatan 6 Nama Produk Teknologi Terburuk yang Pernah Ada di Dunia ⋆,2,72,74,252,4297,4344,,
7534686,,http://thewedding.id/wedding-needs/5-hal-penting-sebelum-memilih-tema-pernikahan-20152,http://thewedding.id/wedding-needs/5-hal-penting-sebelum-memilih-tema-pernikahan-20152,5 Hal Penting Sebelum Memilih Tema Pernikahan,5 Hal Penting Sebelum Memilih Tema Pernikahan,0,45,45,174,2805,2631,,
8438207,,http://haiineola.com/gosip-hollywood/6-minggu-pacaran-hubungan-justin-bieber-dan-sofia-richie-kandas/,http://haiineola.com/gosip-hollywood/6-minggu-pacaran-hubungan-justin-bieber-dan-sofia-richie-kandas/,"6 Minggu Pacaran, Hubungan Justin Bieber dan Sofia Richie Kandas!","6 Minggu Pacaran, Hubungan Justin Bieber dan Sofia Richie Kandas!",0,65,65,0,1485,1485,,
8488925,,http://wartaekonomi.co.id/berita114313/agus-harimurti-sedang-dalam-proses-pengunduran-diri.html,http://wartaekonomi.co.id/berita114313/agus-harimurti-sedang-dalam-proses-pengunduran-diri.html,Agus Harimurti Sedang dalam Proses Pengunduran Diri,Agus Harimurti Sedang dalam Proses Pengunduran Diri,0,51,51,83,2618,2535,,
8421256,,http://parstoday.com/id/news/iran-i20935,http://parstoday.com/id/news/iran-i20935,Korps Elite Iran: Kami Memantau Pergerakan di Kawasan,Korps Elite Iran: Kami Memantau Pergerakan di Kawasan,0,53,53,0,1825,1825,,
8092246,,http://analisasaham.org/sektor-kontruksi-membaik-wika-akan-luncurkan-saham-baru/,http://analisasaham.org/sektor-kontruksi-membaik-wika-akan-luncurkan-saham-baru/,"Sektor Kontruksi Membaik, WIKA Akan Luncurkan Saham Baru","Sektor Kontruksi Membaik, WIKA Akan Luncurkan Saham Baru",0,56,56,0,1576,1576,,
8433614,,http://berita.suaramerdeka.com/tersangka-teror-bom-di-new-york-ditangkap/,http://berita.suaramerdeka.com/tersangka-teror-bom-di-new-york-ditangkap/,Tersangka Teror Bom di New York Ditangkap,Tersangka Teror Bom di New York Ditangkap,0,41,41,36,2131,2095,,
8471066,,http://berita.suaramerdeka.com/mensos-kunjungi-lokasi-banjir-bandang-garut/,http://berita.suaramerdeka.com/mensos-kunjungi-lokasi-banjir-bandang-garut/,Mensos Kunjungi Lokasi Banjir Bandang Garut,Mensos Kunjungi Lokasi Banjir Bandang Garut,0,43,43,51,1054,1003,,
8422338,,http://loop.co.id/articles/daftar-jajanan-sekolah-yang-cuma-bisa-kamu-temukan-saat-kamu-sma,http://loop.co.id/articles/daftar-jajanan-sekolah-yang-cuma-bisa-kamu-temukan-saat-kamu-sma,Daftar Jajanan Sekolah yang Cuma Bisa Kamu Temukan Saat Kamu SMA,Daftar Jajanan Sekolah Yang Cuma Bisa Kamu Temukan Saat Kamu SMA,3,64,64,156,2455,2300,,
8421258,,http://elshinta.com/news/79515/2016/09/19/ajaib-mobil-terjun-ke-jurang-3-penumpang-selamat,http://elshinta.id/79515,"`Ajaib`, mobil terjun ke jurang 3 penumpang selamat","`Ajaib`, mobil terjun ke jurang 3 penumpang selamat – Elshinta.com :: Berita dan Informasi Online",46,51,97,0,990,990,,
8422588,,http://elshinta.com/news/79536/2016/09/19/ketua-bpk-tak-ada-yang-jamin-calon-nonpartai-baik,http://elshinta.id/79536,Ketua BPK: Tak ada yang jamin calon nonpartai baik,Ketua BPK: Tak ada yang jamin calon nonpartai baik – Elshinta.com :: Berita dan Informasi Online,46,50,96,0,1732,1732,,
8423295,,http://elshinta.com/news/79542/2016/09/19/museum-haramain-jadi-tempat-wisata-religi-favorit-jamaah-haji-indonesia,http://elshinta.id/79542,Museum Haramain jadi tempat wisata religi favorit jamaah haji Indonesia,Museum Haramain jadi tempat wisata religi favorit jamaah haji Indonesia – Elshinta.com :: Berita dan Informasi Online,46,71,117,46,1710,1664,,
8513609,,http://elshinta.com/news/80385/2016/09/25/tiga-pria-asing-ditahan-di-thailand-karena-penemuan-jenazah-di-lemari-es,http://elshinta.id/80385,Tiga pria asing ditahan di Thailand karena penemuan jenazah di lemari es,Tiga pria asing ditahan di Thailand karena penemuan jenazah di lemari es – Elshinta.com :: Berita dan Informasi Online,46,72,118,0,1835,1835,,
8422430,,http://elshinta.com/news/79535/2016/09/19/indonesia-iran-sepakat-terus-dukung-kemerdekaan-palestina,http://elshinta.id/79535,Indonesia-Iran sepakat terus dukung kemerdekaan Palestina,Indonesia-Iran sepakat terus dukung kemerdekaan Palestina – Elshinta.com :: Berita dan Informasi Online,46,57,103,0,2953,2953,,
8427966,,http://elshinta.com/news/79580/2016/09/19/indonesia-jalin-kerja-sama-energi-terbarukan,http://elshinta.id/79580,Indonesia jalin kerja sama energi terbarukan,Indonesia jalin kerja sama energi terbarukan – Elshinta.com :: Berita dan Informasi Online,46,44,90,0,3805,3805,,
8421599,,http://elshinta.com/news/79531/2016/09/19/kecemasan-jepang-akan-meningkatnya-kaum-lajang,http://elshinta.id/79531,Kecemasan Jepang akan meningkatnya kaum lajang,Kecemasan Jepang akan meningkatnya kaum lajang – Elshinta.com :: Berita dan Informasi Online,46,46,92,0,2229,2229,,
8439405,,http://elshinta.com/news/79714/2016/09/20/teleportasi-kuantum-berhasil-di-dunia-nyata,http://elshinta.id/79714,Teleportasi kuantum berhasil di dunia nyata,Teleportasi kuantum berhasil di dunia nyata – Elshinta.com :: Berita dan Informasi Online,46,43,89,0,2613,2613,,
8590577,,http://elshinta.com/news/80858/2016/09/28/kayu-ini-transparan-dan-bisa-menggantikan-kaca,http://elshinta.id/80858,Kayu ini transparan dan bisa menggantikan kaca,Kayu ini transparan dan bisa menggantikan kaca – Elshinta.com :: Berita dan Informasi Online,46,46,92,0,1643,1643,,
8515310,,http://elshinta.com/news/80402/2016/09/25/rio-haryanto-belum-pasti-tampil-di-sepang,http://elshinta.id/80402,Rio Haryanto belum pasti tampil di Sepang,Rio Haryanto belum pasti tampil di Sepang – Elshinta.com :: Berita dan Informasi Online,46,41,87,0,2040,2040,,
8475896,,http://elshinta.com/news/80094/2016/09/22/kpai-anya-dan-awkarin-dapat-dipidana,http://elshinta.id/80094,KPAI: Anya dan Awkarin dapat dipidana,KPAI: Anya dan Awkarin dapat dipidana – Elshinta.com :: Berita dan Informasi Online,46,37,83,0,1600,1600,,
8422143,,http://elshinta.com/news/79532/2016/09/19/waspadai-dan-perhatikan-makanan-untuk-konsumsi-bayi-dan-balita,http://elshinta.id/79532,Waspadai dan perhatikan makanan untuk konsumsi bayi dan balita,Waspadai dan perhatikan makanan untuk konsumsi bayi dan balita – Elshinta.com :: Berita dan Informasi Online,46,62,108,1347,567,1914,,
8491037,,http://elshinta.com/news/80271/2016/09/23/pria-ini-tuntut-emirates-karena-terbang-sembilan-jam-sebelah-orang-gemuk,http://elshinta.id/80271,Pria ini tuntut Emirates karena terbang sembilan jam sebelah orang gemuk,Pria ini tuntut Emirates karena terbang sembilan jam sebelah orang gemuk – Elshinta.com :: Berita dan Informasi Online,46,72,118,0,1661,1661,,
8533447,,http://elshinta.com/news/80532/2016/09/26/luar-biasa-perempuan-ini-jadi-kapten-penerbangan-komersial-termuda-dunia,http://elshinta.id/80532,"Luar biasa, perempuan ini jadi kapten penerbangan komersial termuda dunia","Luar biasa, perempuan ini jadi kapten penerbangan komersial termuda dunia – Elshinta.com :: Berita dan Informasi Online",46,73,119,0,1723,1723,,
8473141,,http://elshinta.com/news/80049/2016/09/22/menpora-akan-evaluasi-penyelenggaraan-pon,http://elshinta.id/80049,Menpora akan evaluasi penyelenggaraan PON,Menpora akan evaluasi penyelenggaraan PON – Elshinta.com :: Berita dan Informasi Online,46,41,87,0,2334,2334,,
8487946,,http://elshinta.com/news/80227/2016/09/23/wayne-rooney-tidak-ingin-dengar-omongan-sampah,http://elshinta.id/80227,Wayne Rooney tidak ingin dengar omongan 'sampah',Wayne Rooney tidak ingin dengar omongan 'sampah' – Elshinta.com :: Berita dan Informasi Online,46,48,94,6,1559,1553,,
8679507,,http://elshinta.com/news/81790/2016/10/05/percaya-foto-foto-ini-hasil-jepretan-bocah-9-tahun,http://elshinta.id/81790,Percaya foto-foto ini hasil jepretan bocah 9 tahun?,Percaya foto-foto ini hasil jepretan bocah 9 tahun? – Elshinta.com :: Berita dan Informasi Online,46,51,97,0,1183,1183,,
8471819,,http://elshinta.com/news/80055/2016/09/22/oxford-raih-predikat-sebagai-universitas-terbaik-di-dunia,http://elshinta.id/80055,Oxford raih predikat sebagai universitas terbaik di dunia,Oxford raih predikat sebagai universitas terbaik di dunia – Elshinta.com :: Berita dan Informasi Online,46,57,103,285,3197,2912,,
8433177,,http://www.antaranews.com/berita/585298/mie-aceh-populer-di-qatar,http://www.antaranews.com/berita/585298/mie-aceh-populer-di-qatar,Mie aceh populer di Qatar,Mie aceh populer di Qatar,0,25,25,182,3683,3777,,
8450185,,http://poskotanews.com/2016/09/21/lembaga-tidak-produktif-haruskah-dipertahankan/,http://poskotanews.com/2016/09/21/lembaga-tidak-produktif-haruskah-dipertahankan/,Lembaga Tidak Produktif Haruskah Dipertahankan?,Lembaga Tidak Produktif Haruskah Dipertahankan?,0,47,47,0,2493,2493,,
8424067,,http://voxpop.id/nggak-pernah-hidup-susah-tapi-kepepet-menjelang-nikah/,http://voxpop.id/nggak-pernah-hidup-susah-tapi-kepepet-menjelang-nikah/,"Nggak Pernah Hidup Susah, Tapi Kepepet Menjelang Nikah","Nggak Pernah Hidup Susah, Tapi Kepepet Menjelang Nikah",0,54,54,122,7736,7614,,
8424068,,http://geotimes.co.id/ahok-dan-ihwal-cuti-kampanye-petahana/,http://geotimes.co.id/ahok-dan-ihwal-cuti-kampanye-petahana/,Ahok dan Ihwal Cuti Kampanye Petahana,Ahok dan Ihwal Cuti Kampanye Petahana,0,37,37,211,8777,8566,,
8422989,,http://yangseru.com/terlanjur-bikin-banyak-murid-cowok-naksir-ternyata-inilah-wajah-asli-siswi-cantik-itu.html,http://yangseru.com/terlanjur-bikin-banyak-murid-cowok-naksir-ternyata-inilah-wajah-asli-siswi-cantik-itu.html,"Terlanjur Bikin Banyak Murid Cowok Naksir, Ternyata Inilah Wajah Asli Siswi Cantik itu","Terlanjur Bikin Banyak Murid Cowok Naksir, Ternyata Inilah Wajah Asli Siswi Cantik itu – yangseru.com",15,86,101,139,1469,1330,,
8431611,,http://yangseru.com/aksi-gila-pria-membelah-gunung-selama-22-tahun-sendirian-hasilnya-pun-diluar-dugaan-banyak-orang.html,http://yangseru.com/aksi-gila-pria-membelah-gunung-selama-22-tahun-sendirian-hasilnya-pun-diluar-dugaan-banyak-orang.html,"Aksi ‘Gila’ Pria Membelah Gunung Selama 22 Tahun Sendirian, Hasilnya Pun Diluar Dugaan Banyak Orang","Aksi ‘Gila’ Pria Membelah Gunung Selama 22 Tahun Sendirian, Hasilnya Pun Diluar Dugaan Banyak Orang – yangseru.com",15,99,114,185,3176,2991,,
